user_id,month,total_income,total_spending,total_saving,saving_rate,restaurant_ratio,coffee_ratio,shopping_ratio,transport_ratio,electronics_ratio,entertainment_ratio,weekend_spending_ratio,planned_purchase_ratio,online_purchase_ratio,budget_adherence,financial_score,goal_progress,consecutive_budget_success,spending_trend,financial_personality,target_months,financial_risk,will_reach_goal,behavior_label,recommended_action
48,2,2300,763.63,1536.37,0.668,0.066,0.061,0.0,0.084,0.0,0.0,0.338,0.8,0.2,0.626,100,0.316,1,Increasing,Coffee Lover,12,Low,Yes,Disciplined,Maintain Current Habits
48,3,2300,467.74,1832.26,0.797,0.461,0.266,0.0,0.058,0.0,0.215,0.441,0.8,0.3,0.771,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Coffee Spending
48,4,2300,199.84,2100.16,0.913,0.544,0.0,0.0,0.108,0.0,0.0,0.391,0.75,0.25,0.902,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Restaurant Spending
48,5,2300,478.76,1821.24,0.792,0.155,0.08,0.478,0.027,0.0,0.26,0.197,0.5,0.167,0.766,100,0.404,1,Increasing,Coffee Lover,12,Low,Yes,Disciplined,Reduce Shopping
48,6,2300,2378.1,-78.1,-0.034,0.014,0.006,0.0,0.01,0.902,0.0,0.95,0.5,0.5,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
48,7,2300,1299.82,1000.18,0.435,0.0,0.018,0.389,0.0,0.192,0.195,0.213,0.375,0.25,0.364,60,0.0,1,Decreasing,Coffee Lover,12,Medium,Yes,Balanced,Reduce Shopping
48,8,2300,318.03,1981.97,0.862,0.0,0.227,0.0,0.123,0.0,0.65,0.563,0.714,0.143,0.844,100,0.399,1,Decreasing,Coffee Lover,12,Low,Yes,Disciplined,Reduce Coffee Spending
48,9,2300,1107.34,1192.66,0.519,0.111,0.1,0.388,0.029,0.0,0.075,0.329,0.647,0.412,0.458,92,0.129,1,Increasing,Coffee Lover,12,Low,Yes,Disciplined,Reduce Shopping
48,10,2300,267.78,2032.22,0.884,0.185,0.174,0.0,0.0,0.0,0.641,0.713,0.667,0.167,0.869,100,0.339,1,Decreasing,Coffee Lover,12,Low,Yes,Disciplined,Maintain Current Habits
48,11,2300,447.48,1852.52,0.805,0.0,0.114,0.0,0.037,0.0,0.05,0.664,0.5,0.125,0.781,60,0.0,1,Increasing,Coffee Lover,12,Medium,No,Balanced,Increase Monthly Savings
48,12,2300,563.7,1736.3,0.755,0.123,0.102,0.163,0.031,0.0,0.0,0.063,0.625,0.375,0.724,60,0.0,1,Increasing,Coffee Lover,12,Medium,No,Balanced,Increase Monthly Savings
49,1,0,1554.15,-1554.15,-1554.15,0.023,0.0,0.0,0.0,0.81,0.0,0.0,0.8,0.6,0.0,60,0.0,1,Stable,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,2,0,486.26,-486.26,-486.26,0.062,0.062,0.192,0.058,0.0,0.0,0.269,0.8,0.4,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,3,0,230.77,-230.77,-230.77,0.0,0.052,0.714,0.038,0.0,0.0,0.196,0.0,0.25,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,4,0,1285.07,-1285.07,-1285.07,0.036,0.0,0.0,0.013,0.788,0.0,0.866,0.429,1.0,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,5,0,1577.03,-1577.03,-1577.03,0.043,0.008,0.0,0.006,0.924,0.0,0.75,0.857,0.571,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,6,0,452.61,-452.61,-452.61,0.133,0.053,0.304,0.0,0.0,0.152,0.396,0.556,0.222,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,7,0,486.86,-486.86,-486.86,0.0,0.025,0.707,0.036,0.0,0.0,0.025,0.8,0.4,0.0,60,0.0,1,Stable,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,8,0,671.37,-671.37,-671.37,0.049,0.019,0.165,0.0,0.0,0.374,0.431,0.5,0.3,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,9,0,226.38,-226.38,-226.38,0.282,0.0,0.583,0.035,0.0,0.1,0.618,0.8,0.2,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,10,0,400.26,-400.26,-400.26,0.075,0.066,0.0,0.046,0.0,0.206,0.465,0.778,0.444,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,11,0,357.71,-357.71,-357.71,0.084,0.057,0.224,0.104,0.0,0.0,0.591,0.75,0.375,0.0,60,0.0,1,Decreasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
49,12,0,422.92,-422.92,-422.92,0.0,0.087,0.0,0.066,0.0,0.0,0.106,0.727,0.364,0.0,60,0.0,1,Increasing,Balanced,9,High,No,Overspender,Emergency Spending Alert
50,1,990,672.37,317.63,0.321,0.084,0.0,0.413,0.03,0.0,0.07,0.413,0.143,0.0,0.243,60,0.0,1,Stable,Social Spender,9,Medium,Yes,Balanced,Reduce Shopping
50,2,990,1478.37,-488.37,-0.493,0.073,0.029,0.233,0.0,0.0,0.025,0.965,0.833,0.167,0.0,60,0.0,1,Increasing,Social Spender,9,High,No,Overspender,Emergency Spending Alert
50,3,990,3757.86,-2767.86,-2.796,0.102,0.006,0.057,0.004,0.0,0.042,0.405,0.533,0.2,0.0,60,0.0,1,Increasing,Social Spender,9,High,No,Overspender,Emergency Spending Alert
50,4,990,1441.39,-451.39,-0.456,0.13,0.048,0.252,0.0,0.0,0.105,0.626,0.533,0.467,0.0,60,0.0,1,Decreasing,Social Spender,9,High,No,Overspender,Emergency Spending Alert
50,5,990,336.96,653.04,0.66,0.732,0.053,0.0,0.0,0.0,0.0,0.277,0.571,0.429,0.621,60,0.0,1,Decreasing,Social Spender,9,Medium,Yes,Balanced,Reduce Restaurant Spending
50,6,990,787.97,202.03,0.204,0.076,0.07,0.221,0.019,0.0,0.0,0.029,0.571,0.571,0.113,60,0.0,1,Increasing,Social Spender,9,Medium,No,Balanced,Increase Monthly Savings
50,7,990,561.55,428.45,0.433,0.131,0.023,0.0,0.024,0.0,0.173,0.774,0.429,0.286,0.368,60,0.0,1,Decreasing,Social Spender,9,Medium,No,Balanced,Increase Monthly Savings
50,8,990,848.6,141.4,0.143,0.265,0.03,0.216,0.0,0.0,0.037,0.127,0.667,0.444,0.045,60,0.0,1,Increasing,Social Spender,9,Medium,No,Balanced,Reduce Restaurant Spending
50,9,990,1403.75,-413.75,-0.418,0.092,0.009,0.236,0.02,0.0,0.132,0.333,0.7,0.1,0.0,60,0.0,1,Increasing,Social Spender,9,High,No,Overspender,Emergency Spending Alert
50,10,990,773.68,216.32,0.219,0.349,0.114,0.0,0.0,0.0,0.278,0.468,0.769,0.077,0.129,60,0.0,1,Decreasing,Social Spender,9,Medium,No,Balanced,Reduce Restaurant Spending
50,11,990,372.4,617.6,0.624,0.207,0.094,0.0,0.04,0.0,0.0,0.062,1.0,0.4,0.581,60,0.0,1,Decreasing,Social Spender,9,Medium,No,Balanced,Increase Monthly Savings
50,12,990,933.99,56.01,0.057,0.032,0.065,0.086,0.009,0.0,0.073,0.215,0.5,0.3,0.0,60,0.0,1,Increasing,Social Spender,9,Medium,No,Balanced,Increase Savings
51,1,2000,611.22,1388.78,0.694,0.116,0.0,0.0,0.06,0.0,0.104,0.295,0.9,0.3,0.643,60,0.0,1,Stable,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
51,2,2000,1432.48,567.52,0.284,0.0,0.017,0.109,0.03,0.642,0.0,0.125,1.0,0.462,0.164,60,0.0,1,Increasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
51,3,2000,332.26,1667.74,0.834,0.277,0.0,0.446,0.076,0.0,0.0,0.026,1.0,0.333,0.806,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Reduce Shopping
51,4,2000,1958.12,41.88,0.021,0.015,0.0,0.146,0.007,0.579,0.0,0.677,1.0,0.083,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Impulsive,Increase Savings
51,5,2000,1546.35,453.65,0.227,0.047,0.008,0.0,0.005,0.635,0.0,0.128,1.0,0.455,0.098,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
51,6,2000,654.5,1345.5,0.673,0.0,0.018,0.122,0.0,0.0,0.0,0.161,1.0,0.455,0.618,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
51,7,2000,986.94,1013.06,0.507,0.0,0.0,0.0,0.04,0.332,0.0,0.704,1.0,0.125,0.424,75,0.039,1,Increasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
51,8,2000,449.99,1550.01,0.775,0.177,0.0,0.0,0.064,0.0,0.21,0.21,0.857,0.429,0.737,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
51,9,2000,412.7,1587.3,0.794,0.0,0.029,0.0,0.036,0.0,0.088,0.173,1.0,0.222,0.759,60,0.0,1,Stable,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
51,10,2000,495.3,1504.7,0.752,0.0,0.025,0.658,0.084,0.0,0.0,0.024,1.0,0.333,0.711,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Reduce Shopping
51,11,2000,571.07,1428.93,0.714,0.0,0.021,0.0,0.079,0.0,0.0,0.236,1.0,0.25,0.667,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
51,12,2000,282.72,1717.28,0.859,0.0,0.0,0.0,0.039,0.0,0.186,0.039,1.0,0.4,0.835,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
52,1,400,332.96,67.04,0.168,0.0,0.117,0.0,0.0,0.0,0.0,0.081,0.333,0.333,0.0,100,0.038,1,Stable,Balanced,3,Low,No,Balanced,Maintain Current Habits
52,2,400,816.76,-416.76,-1.042,0.0,0.034,0.445,0.0,0.0,0.0,0.553,0.8,0.4,0.0,60,0.0,1,Increasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,3,400,632.56,-232.56,-0.581,0.251,0.019,0.268,0.0,0.0,0.093,0.466,0.444,0.333,0.0,60,0.0,1,Decreasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,4,400,203.2,196.8,0.492,0.0,0.069,0.0,0.092,0.0,0.0,0.303,0.667,0.167,0.379,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Increase Monthly Savings
52,5,400,330.86,69.14,0.173,0.363,0.036,0.0,0.0,0.0,0.182,0.272,0.875,0.25,0.0,75,0.001,1,Increasing,Balanced,3,Medium,No,Balanced,Reduce Restaurant Spending
52,6,400,266.52,133.48,0.334,0.0,0.0,0.6,0.0,0.0,0.193,0.0,1.0,0.25,0.186,60,0.0,1,Decreasing,Balanced,3,Medium,No,Balanced,Reduce Shopping
52,7,400,265.12,134.88,0.337,0.464,0.058,0.0,0.0,0.0,0.0,0.058,0.833,0.333,0.19,60,0.0,1,Stable,Balanced,3,Medium,No,Balanced,Reduce Restaurant Spending
52,8,400,2373.03,-1973.03,-4.933,0.034,0.006,0.076,0.0,0.883,0.0,0.987,1.0,0.2,0.0,60,0.0,1,Increasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,9,400,2685.34,-2285.34,-5.713,0.0,0.0,0.0,0.0,0.888,0.011,0.39,0.857,0.429,0.0,60,0.0,1,Increasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,10,400,1078.35,-678.35,-1.696,0.036,0.011,0.0,0.0,0.671,0.0,0.08,0.714,0.714,0.0,60,0.0,1,Decreasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,11,400,698.59,-298.59,-0.746,0.057,0.021,0.264,0.0,0.358,0.0,0.149,0.571,0.286,0.0,60,0.0,1,Decreasing,Balanced,3,High,No,Overspender,Emergency Spending Alert
52,12,400,392.75,7.25,0.018,0.0,0.0,0.664,0.03,0.0,0.0,0.257,0.5,0.333,0.0,60,0.0,1,Decreasing,Balanced,3,High,No,Impulsive,Reduce Shopping
53,1,1500,339.76,1160.24,0.773,0.11,0.0,0.644,0.028,0.0,0.0,0.541,0.833,0.667,0.705,85,0.048,1,Stable,Disciplined,6,Low,Yes,Disciplined,Reduce Shopping
53,2,1500,154.09,1345.91,0.897,0.0,0.0,0.944,0.056,0.0,0.0,0.056,1.0,0.0,0.866,60,0.0,1,Decreasing,Disciplined,6,Medium,Yes,Balanced,Reduce Shopping
53,3,1500,910.42,589.58,0.393,0.037,0.0,0.0,0.014,0.0,0.0,0.291,1.0,0.273,0.209,60,0.0,1,Increasing,Disciplined,6,Medium,Yes,Balanced,Increase Monthly Savings
53,4,1500,660.33,839.67,0.56,0.053,0.0,0.227,0.012,0.0,0.0,0.652,1.0,0.4,0.426,60,0.0,1,Decreasing,Disciplined,6,Medium,Yes,Balanced,Increase Monthly Savings
53,5,1500,318.37,1181.63,0.788,0.0,0.0,0.0,0.036,0.0,0.063,0.516,1.0,0.5,0.723,60,0.0,1,Decreasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
53,6,1500,948.8,551.2,0.367,0.0,0.013,0.0,0.019,0.554,0.0,0.0,1.0,0.3,0.175,75,0.004,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
53,7,1500,370.48,1129.52,0.753,0.081,0.0,0.373,0.091,0.0,0.0,0.022,0.857,0.286,0.678,60,0.0,1,Decreasing,Disciplined,6,Medium,No,Balanced,Reduce Shopping
53,8,1500,434.06,1065.94,0.711,0.205,0.031,0.2,0.031,0.0,0.151,0.342,0.875,0.5,0.623,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
53,9,1500,247.25,1252.75,0.835,0.0,0.049,0.0,0.051,0.0,0.0,0.051,0.8,0.0,0.785,100,0.103,1,Decreasing,Disciplined,6,Low,No,Disciplined,Maintain Current Habits
53,10,1500,1001.06,498.94,0.333,0.03,0.0,0.0,0.02,0.546,0.0,0.205,0.889,0.333,0.13,60,0.0,1,Increasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
53,11,1500,153.48,1346.52,0.898,0.0,0.0,0.0,0.052,0.0,0.0,0.747,1.0,0.333,0.867,60,0.0,1,Decreasing,Disciplined,6,Medium,No,Balanced,Increase Monthly Savings
53,12,1500,1578.49,-78.49,-0.052,0.042,0.008,0.0,0.007,0.723,0.0,0.028,1.0,0.4,0.0,60,0.0,1,Increasing,Disciplined,6,High,No,Overspender,Emergency Spending Alert
54,1,2000,4395.75,-2395.75,-1.198,0.015,0.0,0.312,0.0,0.58,0.025,0.107,0.25,0.625,0.0,60,0.0,1,Stable,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,2,2000,2019.65,-19.65,-0.01,0.032,0.0,0.411,0.0,0.0,0.124,0.124,0.0,0.857,0.0,60,0.0,1,Decreasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,3,2000,2576.14,-576.14,-0.288,0.0,0.0,0.212,0.0,0.284,0.0,0.406,0.0,0.8,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,4,2000,2139.84,-139.84,-0.07,0.033,0.015,0.236,0.0,0.0,0.0,0.403,0.0,0.625,0.0,60,0.0,1,Decreasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,5,2000,4835.74,-2835.74,-1.418,0.029,0.0,0.144,0.0,0.827,0.0,0.0,0.2,1.0,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,6,2000,5683.47,-3683.47,-1.842,0.034,0.003,0.04,0.0,0.878,0.0,0.506,0.0,0.625,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,7,2000,9827.04,-7827.04,-3.914,0.0,0.0,0.0,0.0,0.587,0.044,0.02,0.333,0.833,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,8,2000,9505.89,-7505.89,-3.753,0.018,0.003,0.0,0.0,0.336,0.043,0.556,0.1,0.8,0.0,60,0.0,1,Stable,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,9,2000,2647.5,-647.5,-0.324,0.053,0.0,0.0,0.0,0.887,0.06,0.0,0.0,0.667,0.0,60,0.0,1,Decreasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,10,2000,5221.33,-3221.33,-1.611,0.01,0.0,0.0,0.0,0.839,0.079,0.462,0.0,0.857,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,11,2000,6174.06,-4174.06,-2.087,0.014,0.005,0.0,0.0,0.601,0.029,0.005,0.667,0.667,0.0,60,0.0,1,Increasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
54,12,2000,4156.8,-2156.8,-1.078,0.0,0.008,0.096,0.0,0.0,0.047,0.781,0.25,0.625,0.0,60,0.0,1,Decreasing,Overspender,3,High,No,Overspender,Emergency Spending Alert
55,1,990,1102.84,-112.84,-0.114,0.054,0.011,0.073,0.007,0.602,0.046,0.038,0.917,0.25,0.0,60,0.0,1,Stable,Disciplined,9,High,No,Overspender,Emergency Spending Alert
55,2,990,2691.3,-1701.3,-1.718,0.024,0.004,0.0,0.003,0.839,0.0,0.041,1.0,0.455,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
55,3,990,353.61,636.39,0.643,0.108,0.034,0.0,0.03,0.0,0.285,0.0,0.833,0.333,0.589,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
55,4,990,526.4,463.6,0.468,0.174,0.023,0.169,0.031,0.0,0.0,0.268,1.0,0.25,0.388,60,0.0,1,Increasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
55,5,990,337.37,652.63,0.659,0.0,0.071,0.0,0.079,0.0,0.0,0.239,0.889,0.444,0.608,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
55,6,990,1156.52,-166.52,-0.168,0.026,0.031,0.0,0.007,0.788,0.0,0.425,1.0,0.364,0.0,60,0.0,1,Increasing,Disciplined,9,High,No,Overspender,Emergency Spending Alert
55,7,990,473.41,516.59,0.522,0.0,0.0,0.294,0.0,0.0,0.0,0.487,1.0,0.0,0.45,60,0.0,1,Decreasing,Disciplined,9,Medium,Yes,Balanced,Increase Monthly Savings
55,8,990,185.95,804.05,0.812,0.161,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.784,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
55,9,990,613.5,376.5,0.38,0.098,0.0,0.0,0.013,0.0,0.068,0.322,1.0,0.182,0.287,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
55,10,990,556.55,433.45,0.438,0.054,0.022,0.144,0.014,0.0,0.0,0.384,1.0,0.455,0.353,60,0.0,1,Stable,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
55,11,990,307.52,682.48,0.689,0.0,0.0,0.0,0.099,0.0,0.157,0.267,1.0,0.25,0.642,60,0.0,1,Decreasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
55,12,990,799.55,190.45,0.192,0.038,0.0,0.0,0.015,0.506,0.0,0.081,0.9,0.2,0.07,60,0.0,1,Increasing,Disciplined,9,Medium,No,Balanced,Increase Monthly Savings
56,1,1390,230.44,1159.56,0.834,0.0,0.052,0.0,0.0,0.0,0.0,0.725,0.8,0.0,0.787,60,0.0,1,Stable,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
56,2,1390,489.89,900.11,0.648,0.0,0.0,0.0,0.016,0.0,0.0,0.064,1.0,0.222,0.548,100,0.178,1,Increasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
56,3,1390,459.55,930.45,0.669,0.0,0.026,0.0,0.052,0.0,0.0,0.305,0.9,0.4,0.576,60,0.0,1,Stable,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
56,4,1390,578.38,811.62,0.584,0.104,0.041,0.0,0.0,0.0,0.0,0.344,1.0,0.1,0.466,60,0.0,1,Increasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
56,5,1390,175.34,1214.66,0.874,0.0,0.068,0.0,0.046,0.0,0.0,0.222,1.0,0.333,0.838,60,0.0,1,Decreasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
56,6,1390,229.68,1160.32,0.835,0.0,0.104,0.0,0.035,0.0,0.0,0.348,0.857,0.286,0.788,60,0.0,1,Increasing,Budget Student,9,Medium,Yes,Balanced,Increase Monthly Savings
56,7,1390,420.32,969.68,0.698,0.071,0.057,0.0,0.025,0.0,0.0,0.217,0.778,0.222,0.612,100,0.205,1,Increasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
56,8,1390,420.36,969.64,0.698,0.0,0.057,0.0,0.023,0.0,0.0,0.385,1.0,0.5,0.612,60,0.0,1,Stable,Budget Student,9,Medium,No,Balanced,Increase Monthly Savings
56,9,1390,146.85,1243.15,0.894,0.0,0.0,0.0,0.071,0.0,0.0,0.591,1.0,0.0,0.865,100,0.195,1,Decreasing,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
56,10,1390,154.86,1235.14,0.889,0.0,0.0,0.0,0.218,0.0,0.0,0.0,1.0,0.4,0.857,100,0.264,1,Stable,Budget Student,9,Low,Yes,Disciplined,Maintain Current Habits
56,11,1390,253.83,1136.17,0.817,0.0,0.0,0.0,0.039,0.0,0.0,0.597,1.0,0.0,0.766,60,0.0,1,Increasing,Budget Student,9,Medium,No,Balanced,Increase Monthly Savings
56,12,1390,545.14,844.86,0.608,0.0,0.022,0.0,0.015,0.0,0.0,0.294,1.0,0.1,0.497,100,0.146,1,Increasing,Budget Student,9,Low,No,Disciplined,Maintain Current Habits
57,1,0,299.57,-299.57,-299.57,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.667,0.333,0.0,60,0.0,1,Stable,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,2,0,454.26,-454.26,-454.26,0.081,0.122,0.0,0.091,0.0,0.121,0.18,0.545,0.182,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,3,0,537.27,-537.27,-537.27,0.299,0.082,0.0,0.0,0.0,0.306,0.125,0.5,0.1,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,4,0,184.06,-184.06,-184.06,0.34,0.065,0.0,0.0,0.0,0.352,0.177,0.6,0.2,0.0,60,0.0,1,Decreasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,5,0,264.67,-264.67,-264.67,0.165,0.045,0.0,0.048,0.0,0.246,0.496,0.6,0.2,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,6,0,319.51,-319.51,-319.51,0.0,0.038,0.359,0.062,0.0,0.0,0.248,0.857,0.286,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,7,0,428.91,-428.91,-428.91,0.07,0.0,0.537,0.046,0.0,0.156,0.693,0.167,0.167,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,8,0,1054.47,-1054.47,-1054.47,0.286,0.031,0.22,0.0,0.0,0.326,0.282,0.571,0.071,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,9,0,249.83,-249.83,-249.83,0.12,0.183,0.0,0.0,0.0,0.366,0.637,0.857,0.0,0.0,60,0.0,1,Decreasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,10,0,448.34,-448.34,-448.34,0.195,0.066,0.456,0.089,0.0,0.194,0.853,0.667,0.111,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,11,0,508.91,-508.91,-508.91,0.266,0.135,0.51,0.089,0.0,0.0,0.169,0.583,0.333,0.0,60,0.0,1,Increasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
57,12,0,395.62,-395.62,-395.62,0.117,0.132,0.0,0.036,0.0,0.0,0.096,0.778,0.333,0.0,60,0.0,1,Decreasing,Coffee Lover,12,High,No,Overspender,Emergency Spending Alert
58,1,2400,948.01,1451.99,0.605,0.078,0.0,0.922,0.0,0.0,0.0,0.408,0.5,0.5,0.476,60,0.0,1,Stable,Shopaholic,9,Medium,Yes,Balanced,Reduce Shopping
58,2,2400,2143.3,256.7,0.107,0.048,0.0,0.641,0.0,0.0,0.095,0.212,0.3,0.7,0.0,60,0.0,1,Increasing,Shopaholic,9,Medium,No,Balanced,Reduce Shopping
58,3,2400,1360.33,1039.67,0.433,0.103,0.0,0.409,0.0,0.0,0.0,0.262,0.0,0.5,0.248,60,0.0,1,Decreasing,Shopaholic,9,Medium,Yes,Balanced,Reduce Shopping
58,4,2400,1730.9,669.1,0.279,0.0,0.011,0.279,0.0,0.0,0.039,0.095,0.556,0.778,0.044,60,0.0,1,Increasing,Shopaholic,9,Medium,Yes,Balanced,Increase Monthly Savings
58,5,2400,1116.04,1283.96,0.535,0.068,0.0,0.59,0.0,0.0,0.0,0.688,0.0,0.4,0.383,60,0.0,1,Decreasing,Shopaholic,9,Medium,Yes,Balanced,Reduce Shopping
58,6,2400,473.87,1926.13,0.803,0.209,0.068,0.0,0.0,0.0,0.0,0.532,0.167,0.667,0.738,60,0.0,1,Decreasing,Shopaholic,9,Medium,Yes,Balanced,Increase Monthly Savings
58,7,2400,2784.96,-384.96,-0.16,0.069,0.0,0.457,0.0,0.0,0.0,0.0,0.167,0.75,0.0,60,0.0,1,Increasing,Shopaholic,9,High,No,Overspender,Emergency Spending Alert
58,8,2400,3425.43,-1025.43,-0.427,0.0,0.019,0.67,0.0,0.0,0.025,0.327,0.5,0.8,0.0,60,0.0,1,Increasing,Shopaholic,9,High,No,Overspender,Emergency Spending Alert
58,9,2400,1521.11,878.89,0.366,0.086,0.0,0.305,0.0,0.0,0.0,0.32,0.429,0.857,0.16,60,0.0,1,Decreasing,Shopaholic,9,Medium,No,Balanced,Reduce Shopping
58,10,2400,997.99,1402.01,0.584,0.0,0.023,0.292,0.027,0.0,0.0,0.179,0.667,0.667,0.449,60,0.0,1,Decreasing,Shopaholic,9,Medium,No,Balanced,Increase Monthly Savings
58,11,2400,634.24,1765.76,0.736,0.0,0.0,0.0,0.0,0.0,0.164,0.605,0.25,0.25,0.65,100,0.07,1,Decreasing,Shopaholic,9,Low,No,Disciplined,Maintain Current Habits
58,12,2400,6603.5,-4203.5,-1.751,0.0,0.004,0.112,0.0,0.803,0.021,0.508,0.5,0.875,0.0,60,0.0,1,Increasing,Shopaholic,9,High,No,Overspender,Emergency Spending Alert
59,1,1000,355.81,644.19,0.644,0.169,0.034,0.0,0.0,0.0,0.0,0.345,1.0,0.429,0.564,60,0.0,1,Stable,Budget Student,3,Medium,Yes,Balanced,Increase Monthly Savings
59,2,1000,161.38,838.62,0.839,0.0,0.0,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.802,60,0.0,1,Decreasing,Budget Student,3,Medium,No,Balanced,Increase Monthly Savings
59,3,1000,389.11,610.89,0.611,0.077,0.0,0.0,0.054,0.0,0.0,0.372,1.0,0.429,0.524,60,0.0,1,Increasing,Budget Student,3,Medium,No,Balanced,Increase Monthly Savings
